file_name,place_name,file_2_name,prefecture,map_warper_url,stanford_url
769.tif,三河大野,xn287wg9930,23,https://mapwarper.h-gis.jp/maps/769,http://purl.stanford.edu/xn287wg9930
770.tif,静岡,py419jt2498,22,https://mapwarper.h-gis.jp/maps/770,http://purl.stanford.edu/py419jt2498
771.tif,駒越,nz139dd1008,22,https://mapwarper.h-gis.jp/maps/771,http://purl.stanford.edu/nz139dd1008
772.tif,修善寺,tw994vx6275,22,https://mapwarper.h-gis.jp/maps/772,http://purl.stanford.edu/tw994vx6275
773.tif,館山,qz007xq5897,12,https://mapwarper.h-gis.jp/maps/773,http://purl.stanford.edu/qz007xq5897
774.tif,江津,py585yc4025,32,https://mapwarper.h-gis.jp/maps/774,http://purl.stanford.edu/py585yc4025
775.tif,三瓶山,hy602cp2224,32,https://mapwarper.h-gis.jp/maps/775,http://purl.stanford.edu/hy602cp2224
776.tif,頓原,vj585jf4607,32,https://mapwarper.h-gis.jp/maps/776,http://purl.stanford.edu/vj585jf4607
777.tif,多里,ns002np3897,32,https://mapwarper.h-gis.jp/maps/777,http://purl.stanford.edu/ns002np3897
778.tif,上石見,sr323mw4866,31,https://mapwarper.h-gis.jp/maps/778,http://purl.stanford.edu/sr323mw4866
779.tif,勝山,jq359ng8927,31,https://mapwarper.h-gis.jp/maps/779,http://purl.stanford.edu/jq359ng8927
780.tif,津山西部,zf246my7285,33,https://mapwarper.h-gis.jp/maps/780,http://purl.stanford.edu/zf246my7285
781.tif,津山東部,vr576gg5634,33,https://mapwarper.h-gis.jp/maps/781,http://purl.stanford.edu/vr576gg5634
782.tif,佐用,hn415by9118,31,https://mapwarper.h-gis.jp/maps/782,http://purl.stanford.edu/hn415by9118
783.tif,山崎,zv152kz0251,28,https://mapwarper.h-gis.jp/maps/783,http://purl.stanford.edu/zv152kz0251
784.tif,生野,tz282tc3591,28,https://mapwarper.h-gis.jp/maps/784,http://purl.stanford.edu/tz282tc3591
785.tif,篠山,th205td8364,28,https://mapwarper.h-gis.jp/maps/785,http://purl.stanford.edu/th205td8364
786.tif,園部,yy609kc2650,28,https://mapwarper.h-gis.jp/maps/786,http://purl.stanford.edu/yy609kc2650
787.tif,近江八幡,fc418mk6604,25,https://mapwarper.h-gis.jp/maps/787,http://purl.stanford.edu/fc418mk6604
788.tif,御在所山,by756hs7089,25,https://mapwarper.h-gis.jp/maps/788,http://purl.stanford.edu/by756hs7089
789.tif,桑名,bn191rh9807,24,https://mapwarper.h-gis.jp/maps/789,http://purl.stanford.edu/bn191rh9807
790.tif,名古屋南部,ms429pw9037,23,https://mapwarper.h-gis.jp/maps/790,http://purl.stanford.edu/ms429pw9037
791.tif,豊田,hh507xx6546,23,https://mapwarper.h-gis.jp/maps/791,http://purl.stanford.edu/hh507xx6546
792.tif,足助,zk805dj2626,23,https://mapwarper.h-gis.jp/maps/792,http://purl.stanford.edu/zk805dj2626
793.tif,田口,yg302nv6274,#N/A,https://mapwarper.h-gis.jp/maps/793,http://purl.stanford.edu/yg302nv6274
794.tif,佐久間,cb749dc6792,23,https://mapwarper.h-gis.jp/maps/794,http://purl.stanford.edu/cb749dc6792
795.tif,千頭,vr693ms0104,22,https://mapwarper.h-gis.jp/maps/795,http://purl.stanford.edu/vr693ms0104
796.tif,清水,gg085vx9443,22,https://mapwarper.h-gis.jp/maps/796,http://purl.stanford.edu/gg085vx9443
797.tif,吉原,gg659gx7521,19,https://mapwarper.h-gis.jp/maps/797,http://purl.stanford.edu/gg659gx7521
798.tif,沼津,nk210gr7602,22,https://mapwarper.h-gis.jp/maps/798,http://purl.stanford.edu/nk210gr7602
799.tif,熱海,fg106xz0738,22,https://mapwarper.h-gis.jp/maps/799,http://purl.stanford.edu/fg106xz0738
800.tif,鴨川,fz902wj8449,12,https://mapwarper.h-gis.jp/maps/800,http://purl.stanford.edu/fz902wj8449
801.tif,勝浦,mw591zt0312,12,https://mapwarper.h-gis.jp/maps/801,http://purl.stanford.edu/mw591zt0312
802.tif,石見大田,hp140jz4071,32,https://mapwarper.h-gis.jp/maps/802,http://purl.stanford.edu/hp140jz4071
803.tif,木次,gs798rc6519,32,https://mapwarper.h-gis.jp/maps/803,http://purl.stanford.edu/gs798rc6519
804.tif,横田,tj474jb4293,32,https://mapwarper.h-gis.jp/maps/804,http://purl.stanford.edu/tj474jb4293
805.tif,根雨,bt040fv6866,32,https://mapwarper.h-gis.jp/maps/805,http://purl.stanford.edu/bt040fv6866
806.tif,湯本,rd927tt0717,31,https://mapwarper.h-gis.jp/maps/806,http://purl.stanford.edu/rd927tt0717
807.tif,奥津,zs133tg5022,31,https://mapwarper.h-gis.jp/maps/807,http://purl.stanford.edu/zs133tg5022
808.tif,智頭,xk285tz6479,31,https://mapwarper.h-gis.jp/maps/808,http://purl.stanford.edu/xk285tz6479
809.tif,坂根,wg657sq2218,31,https://mapwarper.h-gis.jp/maps/809,http://purl.stanford.edu/wg657sq2218
810.tif,大屋市場,zw528cw0255,31,https://mapwarper.h-gis.jp/maps/810,http://purl.stanford.edu/zw528cw0255
811.tif,但馬竹田,zj806bh8066,28,https://mapwarper.h-gis.jp/maps/811,http://purl.stanford.edu/zj806bh8066
812.tif,福知山,rb776dk6462,26,https://mapwarper.h-gis.jp/maps/812,http://purl.stanford.edu/rb776dk6462
813.tif,綾部,yk313dm7589,26,https://mapwarper.h-gis.jp/maps/813,http://purl.stanford.edu/yk313dm7589
814.tif,四ッ谷,sg892mr4720,26,https://mapwarper.h-gis.jp/maps/814,http://purl.stanford.edu/sg892mr4720
815.tif,北小松,hf547qg6944,18,https://mapwarper.h-gis.jp/maps/815,http://purl.stanford.edu/hf547qg6944
816.tif,彦根西部,yn560bk7442,25,https://mapwarper.h-gis.jp/maps/816,http://purl.stanford.edu/yn560bk7442
817.tif,彦根東部,ry668yd4924,25,https://mapwarper.h-gis.jp/maps/817,http://purl.stanford.edu/ry668yd4924
818.tif,津島,sv153wm8904,21,https://mapwarper.h-gis.jp/maps/818,http://purl.stanford.edu/sv153wm8904
819.tif,名古屋北部,bh160xh4046,21,https://mapwarper.h-gis.jp/maps/819,http://purl.stanford.edu/bh160xh4046
820.tif,瀬戸,zc857my1503,23,https://mapwarper.h-gis.jp/maps/820,http://purl.stanford.edu/zc857my1503
821.tif,明智,kr284tq3360,21,https://mapwarper.h-gis.jp/maps/821,http://purl.stanford.edu/kr284tq3360
822.tif,根羽,jh641ws3216,21,https://mapwarper.h-gis.jp/maps/822,http://purl.stanford.edu/jh641ws3216
823.tif,満島,vm372fz0294,20,https://mapwarper.h-gis.jp/maps/823,http://purl.stanford.edu/vm372fz0294
824.tif,井川,wr114kd5874,20,https://mapwarper.h-gis.jp/maps/824,http://purl.stanford.edu/wr114kd5874
825.tif,南部,pm537bn3221,22,https://mapwarper.h-gis.jp/maps/825,http://purl.stanford.edu/pm537bn3221
826.tif,富士宮,yc380xx0693,19,https://mapwarper.h-gis.jp/maps/826,http://purl.stanford.edu/yc380xx0693
827.tif,御殿場,pv082jb9338,19,https://mapwarper.h-gis.jp/maps/827,http://purl.stanford.edu/pv082jb9338
828.tif,小田原,ck166ps4212,22,https://mapwarper.h-gis.jp/maps/828,http://purl.stanford.edu/ck166ps4212
829.tif,平塚,qb752yr3134,14,https://mapwarper.h-gis.jp/maps/829,http://purl.stanford.edu/qb752yr3134
830.tif,大多喜,tg665zz8391,12,https://mapwarper.h-gis.jp/maps/830,http://purl.stanford.edu/tg665zz8391
831.tif,上総大原,bp720jh6401,12,https://mapwarper.h-gis.jp/maps/831,http://purl.stanford.edu/bp720jh6401
832.tif,大社,nt741dp9336,32,https://mapwarper.h-gis.jp/maps/832,http://purl.stanford.edu/nt741dp9336
833.tif,今市,ch382nd7855,32,https://mapwarper.h-gis.jp/maps/833,http://purl.stanford.edu/ch382nd7855
834.tif,松江,vc897sh7997,32,https://mapwarper.h-gis.jp/maps/834,http://purl.stanford.edu/vc897sh7997
835.tif,米子,jq554mk2910,31,https://mapwarper.h-gis.jp/maps/835,http://purl.stanford.edu/jq554mk2910
836.tif,大山,qf772gd6247,31,https://mapwarper.h-gis.jp/maps/836,http://purl.stanford.edu/qf772gd6247
837.tif,倉吉,yv902gc9509,31,https://mapwarper.h-gis.jp/maps/837,http://purl.stanford.edu/yv902gc9509
838.tif,鳥取南部,bq186zg8148,31,https://mapwarper.h-gis.jp/maps/838,http://purl.stanford.edu/bq186zg8148
839.tif,若桜,dc807zg3973,31,https://mapwarper.h-gis.jp/maps/839,http://purl.stanford.edu/dc807zg3973
840.tif,村岡,mz409nt6371,28,https://mapwarper.h-gis.jp/maps/840,http://purl.stanford.edu/mz409nt6371
841.tif,出石,sv190mt2894,28,https://mapwarper.h-gis.jp/maps/841,http://purl.stanford.edu/sv190mt2894
842.tif,大江山,cs626kq2282,26,https://mapwarper.h-gis.jp/maps/842,http://purl.stanford.edu/cs626kq2282
843.tif,舞鶴,fm710xw1713,26,https://mapwarper.h-gis.jp/maps/843,http://purl.stanford.edu/fm710xw1713
844.tif,小浜,bt775bn2308,18,https://mapwarper.h-gis.jp/maps/844,http://purl.stanford.edu/bt775bn2308
845.tif,熊川,cb173fj2995,18,https://mapwarper.h-gis.jp/maps/845,http://purl.stanford.edu/cb173fj2995
846.tif,竹生島,zt128hp6132,18,https://mapwarper.h-gis.jp/maps/846,http://purl.stanford.edu/zt128hp6132
847.tif,長浜,kx361cx5845,25,https://mapwarper.h-gis.jp/maps/847,http://purl.stanford.edu/kx361cx5845
848.tif,大垣,bj788gq3550,21,https://mapwarper.h-gis.jp/maps/848,http://purl.stanford.edu/bj788gq3550
849.tif,岐阜,yn543zk5438,21,https://mapwarper.h-gis.jp/maps/849,http://purl.stanford.edu/yn543zk5438
850.tif,美濃加茂,rp898dz6537,21,https://mapwarper.h-gis.jp/maps/850,http://purl.stanford.edu/rp898dz6537
851.tif,恵那,td952zq0668,21,https://mapwarper.h-gis.jp/maps/851,http://purl.stanford.edu/td952zq0668
852.tif,中津川,np480jz0401,21,https://mapwarper.h-gis.jp/maps/852,http://purl.stanford.edu/np480jz0401
853.tif,赤石岳,fm603bw4761,20,https://mapwarper.h-gis.jp/maps/853,http://purl.stanford.edu/fm603bw4761
854.tif,富士山,hk361pn3204,19,https://mapwarper.h-gis.jp/maps/854,http://purl.stanford.edu/hk361pn3204
855.tif,山中湖,cf772gh9023,19,https://mapwarper.h-gis.jp/maps/855,http://purl.stanford.edu/cf772gh9023
856.tif,横浜,pp860cp5236,13,https://mapwarper.h-gis.jp/maps/856,http://purl.stanford.edu/pp860cp5236
857.tif,姉崎,xg903pq8363,12,https://mapwarper.h-gis.jp/maps/857,http://purl.stanford.edu/xg903pq8363
858.tif,茂原,dn551mr2616,12,https://mapwarper.h-gis.jp/maps/858,http://purl.stanford.edu/dn551mr2616
859.tif,境港,jy408vd0789,32,https://mapwarper.h-gis.jp/maps/859,http://purl.stanford.edu/jy408vd0789
860.tif,美保関,wv448db3683,32,https://mapwarper.h-gis.jp/maps/860,http://purl.stanford.edu/wv448db3683
861.tif,鳥取北部,jh427dn0162,31,https://mapwarper.h-gis.jp/maps/861,http://purl.stanford.edu/jh427dn0162
862.tif,浜坂,tp684wn6728,31,https://mapwarper.h-gis.jp/maps/862,http://purl.stanford.edu/tp684wn6728
863.tif,香住,mt118jq3371,28,https://mapwarper.h-gis.jp/maps/863,http://purl.stanford.edu/mt118jq3371
864.tif,城崎,ft491cv6405,28,https://mapwarper.h-gis.jp/maps/864,http://purl.stanford.edu/ft491cv6405
865.tif,宮津,vg287bt4412,#N/A,https://mapwarper.h-gis.jp/maps/865,http://purl.stanford.edu/vg287bt4412
866.tif,丹後由良,xb628rh2819,26,https://mapwarper.h-gis.jp/maps/866,http://purl.stanford.edu/xb628rh2819
867.tif,西津,vv532dq6695,18,https://mapwarper.h-gis.jp/maps/867,http://purl.stanford.edu/vv532dq6695
868.tif,敦賀,th209hc5581,18,https://mapwarper.h-gis.jp/maps/868,http://purl.stanford.edu/th209hc5581
869.tif,横山,xx646hw7351,18,https://mapwarper.h-gis.jp/maps/869,http://purl.stanford.edu/xx646hw7351
870.tif,美濃,sf919dg7038,21,https://mapwarper.h-gis.jp/maps/870,http://purl.stanford.edu/sf919dg7038
871.tif,金山,mb887tc8363,21,https://mapwarper.h-gis.jp/maps/871,http://purl.stanford.edu/mb887tc8363
872.tif,付知,bp009wz1315,21,https://mapwarper.h-gis.jp/maps/872,http://purl.stanford.edu/bp009wz1315
873.tif,妻籠,kg791bq8888,21,https://mapwarper.h-gis.jp/maps/873,http://purl.stanford.edu/kg791bq8888
874.tif,飯田,zc467vv5272,20,https://mapwarper.h-gis.jp/maps/874,http://purl.stanford.edu/zc467vv5272
875.tif,大河原,vk701wy1624,20,https://mapwarper.h-gis.jp/maps/875,http://purl.stanford.edu/vk701wy1624
876.tif,鰍沢,zt940jh1771,19,https://mapwarper.h-gis.jp/maps/876,http://purl.stanford.edu/zt940jh1771
877.tif,甲府,rj371rx6813,19,https://mapwarper.h-gis.jp/maps/877,http://purl.stanford.edu/rj371rx6813
878.tif,都留,xk025mw5665,19,https://mapwarper.h-gis.jp/maps/878,http://purl.stanford.edu/xk025mw5665
879.tif,上野原,jw864cs2674,19,https://mapwarper.h-gis.jp/maps/879,http://purl.stanford.edu/jw864cs2674
880.tif,八王子,nf686tq3814,13,https://mapwarper.h-gis.jp/maps/880,http://purl.stanford.edu/nf686tq3814
881.tif,東京西南部,vz909jc0494,13,https://mapwarper.h-gis.jp/maps/881,http://purl.stanford.edu/vz909jc0494
882.tif,千葉,ck275xz3653,12,https://mapwarper.h-gis.jp/maps/882,http://purl.stanford.edu/ck275xz3653
883.tif,東金,sc727bp2875,12,https://mapwarper.h-gis.jp/maps/883,http://purl.stanford.edu/sc727bp2875
884.tif,木戸,dr147yq6632,12,https://mapwarper.h-gis.jp/maps/884,http://purl.stanford.edu/dr147yq6632
885.tif,塩江,nx724rb4831,28,https://mapwarper.h-gis.jp/maps/885,http://purl.stanford.edu/nx724rb4831
886.tif,竹波,dh915ch4781,18,https://mapwarper.h-gis.jp/maps/886,http://purl.stanford.edu/dh915ch4781
887.tif,今庄,qt864tk4204,18,https://mapwarper.h-gis.jp/maps/887,http://purl.stanford.edu/qt864tk4204
888.tif,冠山,cq616pt6575,18,https://mapwarper.h-gis.jp/maps/888,http://purl.stanford.edu/cq616pt6575
889.tif,能郷白山,bc023xr9239,18,https://mapwarper.h-gis.jp/maps/889,http://purl.stanford.edu/bc023xr9239
890.tif,八幡,mg113wd8181,18,https://mapwarper.h-gis.jp/maps/890,http://purl.stanford.edu/mg113wd8181
891.tif,下呂,sc298ry9801,21,https://mapwarper.h-gis.jp/maps/891,http://purl.stanford.edu/sc298ry9801
892.tif,加子母,qz521xd3351,21,https://mapwarper.h-gis.jp/maps/892,http://purl.stanford.edu/qz521xd3351
893.tif,上松,ky878pz8975,20,https://mapwarper.h-gis.jp/maps/893,http://purl.stanford.edu/ky878pz8975
894.tif,市野瀬,kf504vn7080,20,https://mapwarper.h-gis.jp/maps/894,http://purl.stanford.edu/kf504vn7080
895.tif,韮崎,vt887rk9696,20,https://mapwarper.h-gis.jp/maps/895,http://purl.stanford.edu/vt887rk9696
896.tif,御岳昇仙峡,df876mt6710,19,https://mapwarper.h-gis.jp/maps/896,http://purl.stanford.edu/df876mt6710
897.tif,丹波,nf409vf7651,19,https://mapwarper.h-gis.jp/maps/897,http://purl.stanford.edu/nf409vf7651
898.tif,五日市,td632xm1921,13,https://mapwarper.h-gis.jp/maps/898,http://purl.stanford.edu/td632xm1921
899.tif,青梅,df436tv8596,11,https://mapwarper.h-gis.jp/maps/899,http://purl.stanford.edu/df436tv8596
900.tif,東京東北部,vn542zm4027,11,https://mapwarper.h-gis.jp/maps/900,http://purl.stanford.edu/vn542zm4027
901.tif,佐倉,ck169zr2896,12,https://mapwarper.h-gis.jp/maps/901,http://purl.stanford.edu/ck169zr2896
902.tif,八日市場,yd187rb7789,12,https://mapwarper.h-gis.jp/maps/902,http://purl.stanford.edu/yd187rb7789
903.tif,銚子,sy724rk6270,8,https://mapwarper.h-gis.jp/maps/903,http://purl.stanford.edu/sy724rk6270
904.tif,梅浦,cm182jc3470,18,https://mapwarper.h-gis.jp/maps/904,http://purl.stanford.edu/cm182jc3470
905.tif,鯖江,dg766rv2757,18,https://mapwarper.h-gis.jp/maps/905,http://purl.stanford.edu/dg766rv2757
906.tif,大野,pn621rv0849,18,https://mapwarper.h-gis.jp/maps/906,http://purl.stanford.edu/pn621rv0849
907.tif,荒島岳,dy180pj3311,18,https://mapwarper.h-gis.jp/maps/907,http://purl.stanford.edu/dy180pj3311
908.tif,白鳥,nd713bg1718,18,https://mapwarper.h-gis.jp/maps/908,http://purl.stanford.edu/nd713bg1718
909.tif,御嶽山,qj721cy2808,21,https://mapwarper.h-gis.jp/maps/909,http://purl.stanford.edu/qj721cy2808
910.tif,木曽福島,yw111gw9264,21,https://mapwarper.h-gis.jp/maps/910,http://purl.stanford.edu/yw111gw9264
911.tif,伊那,xr342fs3833,20,https://mapwarper.h-gis.jp/maps/911,http://purl.stanford.edu/xr342fs3833
912.tif,高遠,zs982mh8480,20,https://mapwarper.h-gis.jp/maps/912,http://purl.stanford.edu/zs982mh8480
913.tif,八ヶ岳,wv684jn8400,20,https://mapwarper.h-gis.jp/maps/913,http://purl.stanford.edu/wv684jn8400
914.tif,金峰山,xr810yc9364,20,https://mapwarper.h-gis.jp/maps/914,http://purl.stanford.edu/xr810yc9364
915.tif,三峰,jn819vp4068,10,https://mapwarper.h-gis.jp/maps/915,http://purl.stanford.edu/jn819vp4068
916.tif,秩父,kd477pp1888,11,https://mapwarper.h-gis.jp/maps/916,http://purl.stanford.edu/kd477pp1888
917.tif,川越,cn237bd0391,11,https://mapwarper.h-gis.jp/maps/917,http://purl.stanford.edu/cn237bd0391
918.tif,大宮,gp003yv0389,11,https://mapwarper.h-gis.jp/maps/918,http://purl.stanford.edu/gp003yv0389
919.tif,野田,kt422vr8937,11,https://mapwarper.h-gis.jp/maps/919,http://purl.stanford.edu/kt422vr8937
920.tif,龍ヶ崎,tt557hx7716,8,https://mapwarper.h-gis.jp/maps/920,http://purl.stanford.edu/tt557hx7716
921.tif,佐原,mw329kc1250,8,https://mapwarper.h-gis.jp/maps/921,http://purl.stanford.edu/mw329kc1250
922.tif,潮来,zb273ww8057,8,https://mapwarper.h-gis.jp/maps/922,http://purl.stanford.edu/zb273ww8057
923.tif,浦郷,mq852yv2136,32,https://mapwarper.h-gis.jp/maps/923,http://purl.stanford.edu/mq852yv2136
924.tif,浦郷,rj131rt2133,32,https://mapwarper.h-gis.jp/maps/924,http://purl.stanford.edu/rj131rt2133
925.tif,下岬村,vz023qx5454,18,https://mapwarper.h-gis.jp/maps/925,http://purl.stanford.edu/vz023qx5454
926.tif,福井,bn040hw7417,18,https://mapwarper.h-gis.jp/maps/926,http://purl.stanford.edu/bn040hw7417
927.tif,永平寺,pn550zq4438,18,https://mapwarper.h-gis.jp/maps/927,http://purl.stanford.edu/pn550zq4438
928.tif,越前勝山,cm343wn3964,17,https://mapwarper.h-gis.jp/maps/928,http://purl.stanford.edu/cm343wn3964
929.tif,白山,wj221tg8596,17,https://mapwarper.h-gis.jp/maps/929,http://purl.stanford.edu/wj221tg8596
930.tif,三日町,dg571gg6822,21,https://mapwarper.h-gis.jp/maps/930,http://purl.stanford.edu/dg571gg6822
931.tif,高山,pj696jc4434,21,https://mapwarper.h-gis.jp/maps/931,http://purl.stanford.edu/pj696jc4434
932.tif,乗鞍岳,dc389vr9612,21,https://mapwarper.h-gis.jp/maps/932,http://purl.stanford.edu/dc389vr9612
933.tif,塩尻,gc015jy5170,20,https://mapwarper.h-gis.jp/maps/933,http://purl.stanford.edu/gc015jy5170
934.tif,諏訪,pk581zf2718,20,https://mapwarper.h-gis.jp/maps/934,http://purl.stanford.edu/pk581zf2718
935.tif,蓼科山,cs341vb1896,20,https://mapwarper.h-gis.jp/maps/935,http://purl.stanford.edu/cs341vb1896
936.tif,十石峠,cb633vy8884,20,https://mapwarper.h-gis.jp/maps/936,http://purl.stanford.edu/cb633vy8884
937.tif,万場,bm366yg6675,10,https://mapwarper.h-gis.jp/maps/937,http://purl.stanford.edu/bm366yg6675
938.tif,寄居,wt129ny0041,10,https://mapwarper.h-gis.jp/maps/938,http://purl.stanford.edu/wt129ny0041
939.tif,熊谷,ck949ty1294,11,https://mapwarper.h-gis.jp/maps/939,http://purl.stanford.edu/ck949ty1294
940.tif,水海道,rz193pb0424,8,https://mapwarper.h-gis.jp/maps/940,http://purl.stanford.edu/rz193pb0424
941.tif,土浦,fs467xd0676,8,https://mapwarper.h-gis.jp/maps/941,http://purl.stanford.edu/fs467xd0676
942.tif,玉造,kb005kq5878,8,https://mapwarper.h-gis.jp/maps/942,http://purl.stanford.edu/kb005kq5878
943.tif,鉾田,jy802sh2669,8,https://mapwarper.h-gis.jp/maps/943,http://purl.stanford.edu/jy802sh2669
944.tif,北方,fw997fv6578,32,https://mapwarper.h-gis.jp/maps/944,http://purl.stanford.edu/fw997fv6578
945.tif,西郷,jv432cw8456,32,https://mapwarper.h-gis.jp/maps/945,http://purl.stanford.edu/jv432cw8456
946.tif,三国,cd060pb3062,18,https://mapwarper.h-gis.jp/maps/946,http://purl.stanford.edu/cd060pb3062
947.tif,大聖寺,bz687jx2553,18,https://mapwarper.h-gis.jp/maps/947,http://purl.stanford.edu/bz687jx2553
948.tif,白峰,fk038tc9364,17,https://mapwarper.h-gis.jp/maps/948,http://purl.stanford.edu/fk038tc9364
949.tif,白川村,qp402vg8555,17,https://mapwarper.h-gis.jp/maps/949,http://purl.stanford.edu/qp402vg8555
950.tif,飛騨古川,sw130fw3979,16,https://mapwarper.h-gis.jp/maps/950,http://purl.stanford.edu/sw130fw3979
951.tif,船津,wq885xj4668,21,https://mapwarper.h-gis.jp/maps/951,http://purl.stanford.edu/wq885xj4668
952.tif,上高地,sk396cb2262,21,https://mapwarper.h-gis.jp/maps/952,http://purl.stanford.edu/sk396cb2262
953.tif,松本,ms639md2746,20,https://mapwarper.h-gis.jp/maps/953,http://purl.stanford.edu/ms639md2746
954.tif,和田,cc429tj0796,20,https://mapwarper.h-gis.jp/maps/954,http://purl.stanford.edu/cc429tj0796
955.tif,小諸,yn523fm8495,20,https://mapwarper.h-gis.jp/maps/955,http://purl.stanford.edu/yn523fm8495
956.tif,御代田,mc150qq7024,20,https://mapwarper.h-gis.jp/maps/956,http://purl.stanford.edu/mc150qq7024
957.tif,富岡,bw120gv1914,10,https://mapwarper.h-gis.jp/maps/957,http://purl.stanford.edu/bw120gv1914
958.tif,高崎,vf815pm8071,10,https://mapwarper.h-gis.jp/maps/958,http://purl.stanford.edu/vf815pm8071
959.tif,深谷,yk838ht9709,10,https://mapwarper.h-gis.jp/maps/959,http://purl.stanford.edu/yk838ht9709
960.tif,真壁,tb318ym3123,9,https://mapwarper.h-gis.jp/maps/960,http://purl.stanford.edu/tb318ym3123
961.tif,石岡,vx877cr6310,8,https://mapwarper.h-gis.jp/maps/961,http://purl.stanford.edu/vx877cr6310
962.tif,磯浜,ww769zc7068,8,https://mapwarper.h-gis.jp/maps/962,http://purl.stanford.edu/ww769zc7068
963.tif,小松,yw497kz3659,17,https://mapwarper.h-gis.jp/maps/963,http://purl.stanford.edu/yw497kz3659
964.tif,鶴来,gh922ny8922,17,https://mapwarper.h-gis.jp/maps/964,http://purl.stanford.edu/gh922ny8922
965.tif,下梨,hd139qd1654,17,https://mapwarper.h-gis.jp/maps/965,http://purl.stanford.edu/hd139qd1654
966.tif,白木峰,kv564ys8672,16,https://mapwarper.h-gis.jp/maps/966,http://purl.stanford.edu/kv564ys8672
967.tif,有峰湖,dz310kg0525,16,https://mapwarper.h-gis.jp/maps/967,http://purl.stanford.edu/dz310kg0525
968.tif,槍ヶ岳,dq464sh1860,16,https://mapwarper.h-gis.jp/maps/968,http://purl.stanford.edu/dq464sh1860
969.tif,信濃池田,tb605gk5346,16,https://mapwarper.h-gis.jp/maps/969,http://purl.stanford.edu/tb605gk5346
970.tif,坂城,wt920dc1935,20,https://mapwarper.h-gis.jp/maps/970,http://purl.stanford.edu/wt920dc1935
971.tif,上田,nn426rc8849,20,https://mapwarper.h-gis.jp/maps/971,http://purl.stanford.edu/nn426rc8849
972.tif,軽井沢,qz931hx7571,10,https://mapwarper.h-gis.jp/maps/972,http://purl.stanford.edu/qz931hx7571
973.tif,榛名山,dt979dd4393,10,https://mapwarper.h-gis.jp/maps/973,http://purl.stanford.edu/dt979dd4393
974.tif,栃木,kq749qd9094,9,https://mapwarper.h-gis.jp/maps/974,http://purl.stanford.edu/kq749qd9094
975.tif,壬生,vx846qf6525,9,https://mapwarper.h-gis.jp/maps/975,http://purl.stanford.edu/vx846qf6525
976.tif,真岡,bx767md7446,9,https://mapwarper.h-gis.jp/maps/976,http://purl.stanford.edu/bx767md7446
977.tif,水戸,jg430nr1311,9,https://mapwarper.h-gis.jp/maps/977,http://purl.stanford.edu/jg430nr1311
978.tif,ひたちなか,ws785xg5624,8,https://mapwarper.h-gis.jp/maps/978,http://purl.stanford.edu/ws785xg5624
979.tif,金沢,sx424rh8152,17,https://mapwarper.h-gis.jp/maps/979,http://purl.stanford.edu/sx424rh8152
980.tif,城端,hr728jy8864,17,https://mapwarper.h-gis.jp/maps/980,http://purl.stanford.edu/hr728jy8864
981.tif,八尾,pr872wp1794,16,https://mapwarper.h-gis.jp/maps/981,http://purl.stanford.edu/pr872wp1794
982.tif,五百石,vf201hr2572,16,https://mapwarper.h-gis.jp/maps/982,http://purl.stanford.edu/vf201hr2572
983.tif,立山,qh062ms9900,16,https://mapwarper.h-gis.jp/maps/983,http://purl.stanford.edu/qh062ms9900
984.tif,大町,ym982jf8029,16,https://mapwarper.h-gis.jp/maps/984,http://purl.stanford.edu/ym982jf8029
985.tif,長野,ng836hs1293,20,https://mapwarper.h-gis.jp/maps/985,http://purl.stanford.edu/ng836hs1293
986.tif,須坂,zf700ff6633,20,https://mapwarper.h-gis.jp/maps/986,http://purl.stanford.edu/zf700ff6633
987.tif,草津,ts682bh2068,20,https://mapwarper.h-gis.jp/maps/987,http://purl.stanford.edu/ts682bh2068
988.tif,中之条,xs633kf2023,10,https://mapwarper.h-gis.jp/maps/988,http://purl.stanford.edu/xs633kf2023
989.tif,沼田,ty939fy7186,10,https://mapwarper.h-gis.jp/maps/989,http://purl.stanford.edu/ty939fy7186
990.tif,足尾,xt277cd7769,10,https://mapwarper.h-gis.jp/maps/990,http://purl.stanford.edu/xt277cd7769
991.tif,鹿沼,kd436mt5258,9,https://mapwarper.h-gis.jp/maps/991,http://purl.stanford.edu/kd436mt5258
992.tif,宇都宮,gb096nn2129,9,https://mapwarper.h-gis.jp/maps/992,http://purl.stanford.edu/gb096nn2129
993.tif,烏山,wv089cv4271,9,https://mapwarper.h-gis.jp/maps/993,http://purl.stanford.edu/wv089cv4271
994.tif,常陸大宮,np941by5341,9,https://mapwarper.h-gis.jp/maps/994,http://purl.stanford.edu/np941by5341
995.tif,日立,gq731tm4631,8,https://mapwarper.h-gis.jp/maps/995,http://purl.stanford.edu/gq731tm4631
996.tif,津幡,pm974mv1165,17,https://mapwarper.h-gis.jp/maps/996,http://purl.stanford.edu/pm974mv1165
997.tif,石動,ct262jx5192,17,https://mapwarper.h-gis.jp/maps/997,http://purl.stanford.edu/ct262jx5192
998.tif,富山,ck241rf1089,16,https://mapwarper.h-gis.jp/maps/998,http://purl.stanford.edu/ck241rf1089
999.tif,魚津,qy043dm1027,16,https://mapwarper.h-gis.jp/maps/999,http://purl.stanford.edu/qy043dm1027
